speaker,gender,vowel,f0,f1,f2,f3,sr,log_f1_sr,log_f2_f1,log_f3_f2,quality
university_of_victoria,m,24,110.427045952781,561.895649935493,1190.42676040793,2364.48677011399,146.071225411428,0.585090997265294,0.326047011209037,0.298034207262822,ok
university_of_victoria,m,25,112.895795160179,636.412654500368,1554.44026751102,2897.52831016764,147.151754102172,0.635973363206523,0.387835231441782,0.270453649848495,ok
university_of_victoria,m,26,116.14660125453,496.845932889604,757.282570228753,2074.86160668775,148.550809608492,0.524346716027294,0.183036222031017,0.437731173434565,ok
university_of_victoria,m,27,110.230639877479,883.056204133821,1551.61344465631,2689.11617718613,145.984573022852,0.781681382154766,0.244795187961385,0.23882603125481,ok
university_of_victoria,m,28,106.785329924622,785.372140000824,1224.9199387845,2683.7375081367,144.447507532167,0.735365438791589,0.193032212775146,0.340632331977593,ok
john_wells,m,1,138.147993750359,263.147254642199,2076.25299745254,3391.03068739447,157.393834231006,0.223211128236545,0.897081428966244,0.213051447533619,ok
john_wells,m,2,121.844734967584,404.067810181147,1995.92727749676,2595.2152243239,150.941424288868,0.427645810318697,0.693690459513664,0.114028666716515,ok
john_wells,m,3,129.785569921341,633.497344404071,1704.56015117716,2443.8145405983,154.151701941606,0.613796474676891,0.429867532708883,0.156455913125254,ok
john_wells,m,4,128.288101458523,996.404790822926,1448.94181211976,2373.21292306912,153.556538578239,0.812167493174587,0.162615138036686,0.214285759533119,ok
john_wells,m,5,129.736954692676,530.894723041031,940.410493474232,2639.12040548528,154.132452097018,0.537114320919319,0.24830905792491,0.448141738126025,ok
john_wells,m,6,116.7756915272,410.2643047712,800.1451167941,2527.4098426262,148.818527738311,0.440406728878038,0.290105026500789,0.499506913327302,ok
john_wells,m,7,131.3642158903,382.8309046604,586.0185793911,2405.0126873854,154.77419258998,0.393308442554843,0.184904395636761,0.613205986489792,ok
john_wells,m,8,121.9545012657,218.89003209957,652.754843172802,2112.9944938872,150.986736898064,0.161287185631933,0.474524117848411,0.510148262560885,ok
john_wells,m,9,128.452266708257,216.192310482833,1799.43188974798,2169.80057893075,153.622010751201,0.148386797655861,0.920295169902497,0.081284407907718,ok
john_wells,m,10,125.461377185207,356.133868846027,1495.3738090068,1866.91481132528,152.420320782806,0.368570406366782,0.623136492176858,0.096374731380953,ok
john_wells,m,11,115.9260499445,631.235676427646,1396.74086293689,1795.09536434741,148.456722092655,0.628591669372013,0.34492430249388,0.108971686382635,ok
john_wells,m,12,109.154283863086,653.830689176399,1278.97616130611,1733.59212777392,145.507858603371,0.652578852042647,0.291397148368759,0.132084476401221,ok
john_wells,m,13,124.864019132795,541.815626425867,811.607320315502,2571.45191789459,152.178030032054,0.551499568509691,0.175494429208595,0.500832452598949,ok
john_wells,m,14,124.484064415434,569.916614843087,1029.77826615932,2659.10006433504,152.023516589718,0.573900543833833,0.256932403452499,0.411990958885643,ok
john_wells,m,15,123.891020955816,316.592764881418,1059.51223775602,2311.68661738946,151.781718300885,0.319281520565856,0.524604991661924,0.338822981493353,ok
john_wells,m,16,134.174078847561,266.661387295016,1101.42990638558,2154.28888999145,155.869949707873,0.233197738901084,0.615996730231619,0.291347077315892,ok
john_wells,m,17,124.302744323614,304.92834044638,1730.86596649511,2237.57085698932,151.949669621453,0.302498030002668,0.754065648456777,0.11151335837065,ok
john_wells,m,18,125.332610481645,251.743046018127,1498.7675723289,1996.67868128608,152.368157636099,0.218063266434496,0.774776805300211,0.124573892928072,ok
john_wells,m,19,136.666163519221,375.426871832486,1913.17056093139,2444.47661009145,156.829053786003,0.379098832593868,0.70722833472733,0.10643219657524,ok
john_wells,m,20,125.883981308193,284.076203575948,1526.96493830542,1988.60134160038,152.591266532644,0.269905177623121,0.730394209660393,0.114718663037576,ok
john_wells,m,21,131.571315731205,384.381509964296,804.393403622101,2296.85558949724,154.855485354577,0.394835894759718,0.320706012052084,0.455665190064937,ok
john_wells,m,22,119.77886918511,356.263337229597,1269.28955730438,2377.29621947587,150.083491354603,0.375438207722379,0.551789575280818,0.272522592681581,ok
john_wells,m,23,119.461628387667,336.655949269425,1279.19237320233,1934.17880519227,149.950872795038,0.351237295644878,0.579749567820249,0.179560758567171,ok
john_wells,m,24,116.560594044743,473.061120533386,1278.75942514742,2536.62487206696,148.727098421948,0.502527150969213,0.431871591555105,0.29746739875711,ok
john_wells,m,25,128.888987491613,570.141004840372,1164.3875067208,2608.22189000854,153.795912018387,0.569037484986638,0.310115260220781,0.350246998455222,ok
john_wells,m,26,116.93121414129,601.197263848749,1327.69216944016,1922.44212420704,148.884564253909,0.606167321170628,0.344080398478281,0.160755880233486,ok
john_wells,m,27,127.438214412897,931.799182789974,1722.53992089905,2507.27122536596,153.216691599461,0.784016244820424,0.266846970506424,0.16303202079819,ok
john_wells,m,28,121.48729938658,497.929125708285,1205.07166792151,2641.35693717117,150.79368249723,0.518784383358674,0.383845345501993,0.340814217126134,ok
jonathan_dowse,m,1,101.73057455426,217.505554183829,2363.5458382846,3237.04552350586,142.131395542402,0.184780331244883,1.0360936778681,0.136584777685849,ok
jonathan_dowse,m,2,108.770760442001,528.189135046981,2255.5316677616,2926.70231736416,145.337240291229,0.560412554024317,0.630459465548729,0.113129622449632,ok
jonathan_dowse,m,3,100.92969557621,671.751212586203,1969.17932096859,2847.63404766052,141.757433661386,0.675662616792957,0.467076807392367,0.160198910477914,ok
jonathan_dowse,m,4,103.183088009807,923.081657697843,1588.76437104737,3049.88264252056,142.804654062759,0.810497759798811,0.235819370651101,0.28322363634453,ok
jonathan_dowse,m,5,100.553567673813,602.088161782668,1045.85091081723,2839.44391771297,141.581121834669,0.628654739032053,0.239809690741245,0.43376351632491,ok
jonathan_dowse,m,6,102.8977403969,521.3890787485,824.7858731191,2708.28891547,142.672892844838,0.562820462884218,0.199179283771506,0.516353778481034,ok
jonathan_dowse,m,7,108.0631138884,408.373039798689,611.559173263022,2614.29540961031,145.021373407192,0.449625049120003,0.175381422021873,0.630916175449686,ok
jonathan_dowse,m,8,104.0627354046,279.4870898584,600.8057261207,2596.0809160642,143.209314868444,0.290390484615253,0.332372311521695,0.635584161504438,ok
jonathan_dowse,m,9,102.686337600008,217.123493076967,2232.17596823674,2883.06487973745,142.575118985128,0.182663074595011,1.01202161088865,0.111125987568969,ok
jonathan_dowse,m,10,105.977700227114,336.930884112773,2050.18202158668,2616.52633415219,144.082427910981,0.368929803459817,0.784251599230095,0.105932689281879,ok
jonathan_dowse,m,11,97.4163457120199,586.442669367664,1872.26498667252,2647.09733752662,140.093117326825,0.621808762663184,0.504141753711814,0.15040259560735,ok
jonathan_dowse,m,12,103.40369973081,684.80056574487,1335.44772531382,2428.7385426314,142.906356628487,0.680512563353246,0.290062782233132,0.259753872172408,ok
jonathan_dowse,m,13,103.047929388439,537.978318098662,660.262808868618,2623.89945311459,142.742273963447,0.576212161813833,0.088952062281056,0.599230353891348,ok
jonathan_dowse,m,14,102.07771343678,559.93498812246,1051.8526411465,2904.82604557211,142.292878686786,0.594954440138462,0.273817296089224,0.441165228165121,ok
jonathan_dowse,m,15,105.852230983032,513.2221742487,1133.43035752825,2946.29373503947,144.02554471056,0.551865885790138,0.344089428289552,0.414881201784113,ok
jonathan_dowse,m,16,105.398051734821,291.574803416646,1158.0735481235,2494.96758720899,143.819259675537,0.306932942643793,0.598986150395761,0.333328766073328,ok
jonathan_dowse,m,17,100.488596907052,304.574724368927,1777.82051950157,2260.12635303187,141.550621952392,0.332782077927606,0.766194054636087,0.104244804693085,ok
jonathan_dowse,m,18,105.677831295064,276.051537846171,1716.13168262587,2223.47717749153,143.946403511924,0.282789352338643,0.793560438299791,0.11248206688586,ok
jonathan_dowse,m,19,108.429167306275,370.962078215071,2006.69521788721,2789.99526084633,145.184937517352,0.407407953903785,0.733151899803207,0.143122049855511,ok
jonathan_dowse,m,20,105.561648606383,285.141384679742,1897.13114606607,2345.12699039963,143.893632391212,0.297018678378232,0.823037099849606,0.092069010955981,ok
jonathan_dowse,m,21,106.156164775681,431.395935385677,932.030148099835,2487.9490644192,144.163259963813,0.476021454414169,0.334553911713258,0.426411524259227,ok
jonathan_dowse,m,22,105.930838228821,403.511250001993,1676.0277001074,2369.52872468885,144.061187637678,0.447308656702807,0.618425544567854,0.150380785774779,ok
jonathan_dowse,m,23,107.505959239094,432.501848988441,1045.00679054581,2469.90730459869,144.771708832805,0.475304267771552,0.383131144082962,0.373561541992368,ok
jonathan_dowse,m,24,103.998009226666,566.217874795034,1448.73611459853,2539.57039851522,143.179617032636,0.597102378921641,0.408005711116211,0.243770969753122,ok
jonathan_dowse,m,25,102.675187713965,700.080596614452,1491.23644689459,2809.31153046435,142.56995843535,0.691120017953234,0.328398468667241,0.275053392090511,ok
jonathan_dowse,m,26,102.417179295021,667.718802611844,1441.40490664205,2612.65301381756,142.450438797097,0.670929814554652,0.334192390183535,0.258295738856518,ok
jonathan_dowse,m,27,99.7690668631499,925.607108214694,1904.78218787603,2799.15461799565,141.211963329924,0.816555189879027,0.313418640084837,0.167181567209661,ok
jonathan_dowse,m,28,103.629090679401,675.655795387531,1409.88748092308,2657.63784108077,143.010113150734,0.674358755981811,0.319458947995236,0.275311344661943,ok
peter_ladefoged_1,m,1,122.516610103112,299.101344075971,2284.15560926297,3260.39369868298,151.218355838616,0.296213852860221,0.882907322483183,0.154544357997306,ok
peter_ladefoged_1,m,2,114.21183184568,401.121478300012,2330.81563373236,2699.70565892497,147.721333773005,0.433832696940518,0.764232005244876,0.063808494454377,ok
peter_ladefoged_1,m,3,114.89600169153,517.217310914551,1848.29788186307,2508.4658067489,148.015714665385,0.543365225585462,0.553098913819803,0.132636219659996,ok
peter_ladefoged_1,m,4,121.764713605841,825.958725353502,1289.49974326607,2460.39788616217,150.908373528349,0.738245007025271,0.193462914623338,0.280584085222288,ok
peter_ladefoged_1,m,5,105.149866947125,692.52547614226,1016.17065508075,2848.83081421453,143.706285399995,0.682959990907058,0.166530894672006,0.447700008989228,ok
peter_ladefoged_1,m,6,108.9384293572,457.4434459451,810.8713624012,2804.4177512001,145.4118805308,0.49773751862179,0.248614553092615,0.538890744732657,ok
peter_ladefoged_1,m,7,103.9672249687,345.4817773489,691.5016931906,2666.8167040887,143.165488194102,0.38258680663237,0.301368102665346,0.586199918896813,ok
peter_ladefoged_1,m,8,108.2855403374,321.7632277078,756.699906472,2435.9565036432,145.120804446359,0.345806732676686,0.371387270470231,0.507745848993681,ok
peter_ladefoged_1,m,9,142.526879075093,315.915898174058,2238.26488676494,2675.71264614719,159.039540750998,0.298066368952634,0.850339999758406,0.077527989563395,ok
peter_ladefoged_1,m,10,118.644338231134,419.122456819284,1831.30304039263,2782.41457959378,149.608129768694,0.447385737287797,0.640419285235158,0.181661623889885,ok
peter_ladefoged_1,m,11,106.76222412241,533,1320,2170,144.437088447154,0.567048483661697,0.393846722179278,0.21588580264268,ok
peter_ladefoged_1,m,12,111.343686881101,595,1160,2000,146.474285127418,0.608755578632373,0.289941023498369,0.236572006437063,ok
peter_ladefoged_1,m,13,114.469378060601,488.566798723053,686.752860011377,2687.15348899036,147.832286985953,0.519154654967852,0.147876526215617,0.592491997111664,ok
peter_ladefoged_1,m,14,113.286362879335,533.661964931279,838.720535668337,2853.32605091967,147.321251337934,0.559000851870927,0.196351025697914,0.531734124890103,ok
peter_ladefoged_1,m,15,115.563043734538,429.514060691096,954.126260694057,2763.74598920235,148.301602915313,0.461831540466106,0.346628463642269,0.461892276104771,ok
peter_ladefoged_1,m,16,117.873296548347,374.342269693398,1139.52579440061,2889.39738266682,149.283335799337,0.399257538209745,0.483455291139002,0.40408311469622,ok
peter_ladefoged_1,m,17,127.409341999227,350.618555439399,2225.11961374806,2713.88995677994,153.205119796231,0.359561617346994,0.802518465817451,0.086238871921249,ok
peter_ladefoged_1,m,18,114.090728582079,344.086918820816,1940.97823438457,2403.03858184551,147.669103742624,0.367378523330502,0.751352503024835,0.092740078297083,ok
peter_ladefoged_1,m,19,147.294596373022,405.417921958666,2265.3000786857,2779.86114531806,160.793489171873,0.401634483885795,0.747222796811933,0.088897363280965,ok
peter_ladefoged_1,m,20,124.857710603213,372.244417485349,1855.12772234009,2412.19518615653,152.175467148636,0.388483549774002,0.697545622006112,0.114038631031534,ok
peter_ladefoged_1,m,21,161.205726871755,413.623169990999,665.648146109221,2580.11910849189,165.70400675454,0.397271848836432,0.206639868088037,0.588395028380845,ok
peter_ladefoged_1,m,22,122.708242705574,420,1400,2550,151.297156776875,0.443418523694716,0.522878745280338,0.260412144755717,ok
peter_ladefoged_1,m,23,110.642088815455,450,1250,2450,146.165982410462,0.48836620387885,0.443697499232713,0.292256071356476,ok
peter_ladefoged_1,m,24,91.287395259915,450,1100,2400,137.091267861873,0.516202720839795,0.388180171382881,0.338818556553381,ok
peter_ladefoged_1,m,25,123.464165621983,440,1360,2500,151.607200980964,0.462732846746715,0.49008623188403,0.26440110030182,ok
peter_ladefoged_1,m,26,111.891104638067,435,1300,2450,146.713938221609,0.472017881998993,0.475454095352199,0.275222732057696,ok
peter_ladefoged_1,m,27,120.289250507723,623.770301782185,1502.13574181058,2489.86946270483,150.296359367518,0.61807623300717,0.381684486046954,0.219467398934929,ok
peter_ladefoged_1,m,28,119.763800994303,545,1150,2450,150.077197585821,0.560081790812398,0.324301338076969,0.328468244010921,ok
peter_ladefoged_2,m,1,92.1595220707274,286.169244141332,2112.96159769076,3273.53615759595,137.526458395794,0.318236697295906,0.868268647572842,0.190125538271705,ok
peter_ladefoged_2,m,2,92.6963463131403,417.104814583639,1938.53453593262,2739.99434886572,137.792969658491,0.481018142898465,0.667228339702531,0.150276124526532,ok
peter_ladefoged_2,m,3,90.4283364053292,598.470535062611,1654.50353956739,2501.59918792838,136.659879959772,0.641401738422715,0.441624927275109,0.179550026647651,ok
peter_ladefoged_2,m,4,91.265357637038,747.315255788418,1215.8124880767,2528.15216765664,137.080235273357,0.736529006943137,0.211362751787339,0.317936610392229,ok
peter_ladefoged_2,m,5,91.0819428238112,588.094648947752,936.550915442175,2885.65183613207,136.988344227602,0.632763611385296,0.20208416491378,0.488712538084177,ok
peter_ladefoged_2,m,6,92.0610423079,441.346571381135,742.813849295169,2500,137.477454958803,0.50654827340685,0.226100235187564,0.527060016382432,ok
peter_ladefoged_2,m,7,91.8586899778,347.523638373873,787.816985445311,2300,137.376654845599,0.403071413416883,0.355440989612793,0.465302495993252,ok
peter_ladefoged_2,m,8,94.7317925235,385.818327302302,750,2323.57138004962,138.794238843628,0.444011414303279,0.288678409557115,0.491094755142793,ok
peter_ladefoged_2,m,9,94.5136156433603,260,1740,2400,138.68760455799,0.272935700975602,0.825575900311782,0.139661993429006,ok
peter_ladefoged_2,m,10,93.0254942042658,429.512123116971,1581.04903122686,2307.11781018638,137.955869604522,0.493235243317368,0.565969911967705,0.164124433402329,ok
peter_ladefoged_2,m,11,93.2635991289243,513,1300,2250,138.073471725251,0.570007120204791,0.40382598719502,0.238239165804526,ok
peter_ladefoged_2,m,12,92.417432078466,538.090930831438,1200,2100,137.654628960666,0.592064852212131,0.348325573687163,0.243038048686294,ok
peter_ladefoged_2,m,13,90.4676760998008,538.278149883963,877.05306413446,2713.74897736941,136.679694465993,0.595302751720893,0.21201911915133,0.490543802628491,ok
peter_ladefoged_2,m,14,93.6180088456872,558.47759390629,1076.04957939063,2697.57183502784,138.248147682379,0.606346432806115,0.284826528145794,0.399140736486471,ok
peter_ladefoged_2,m,15,90.5037039411161,440,1000,2800,136.697835828814,0.507691037522199,0.356547323513813,0.447158031342219,ok
peter_ladefoged_2,m,16,103.745807163106,375,1140,2930,143.063783327722,0.418501561931741,0.482873583608754,0.409962769017637,ok
peter_ladefoged_2,m,17,112.545500862084,337.566681092858,1827.03661557935,2281.85024485091,146.999401733438,0.361044006584389,0.733387677301183,0.09653988766028,ok
peter_ladefoged_2,m,18,104.052446648676,344.086918820816,1940.97823438457,2403.03858184551,143.20459497762,0.38071120901076,0.751352503024835,0.092740078297083,ok
peter_ladefoged_2,m,19,105.073584509319,320.540876174475,1931.47612315564,2585.23986348514,143.671525749871,0.348512715837245,0.780005924074656,0.126611500189799,ok
peter_ladefoged_2,m,20,107.205309142674,371.513891202826,1855.54892447588,2411.90002898792,144.636627124682,0.409696771365065,0.698497352675465,0.113886893043779,ok
peter_ladefoged_2,m,21,100.018534940384,416.701310468198,1103.41526207767,2366.22368997172,141.329563426801,0.469591848850391,0.422914120426243,0.331316811398762,ok
peter_ladefoged_2,m,22,94.3307937344797,438.985717374513,1562.63845516736,2437.69627889383,138.598123627848,0.500693039737723,0.551408117234649,0.193121086671471,ok
peter_ladefoged_2,m,23,94.4097112332992,374.899405866451,1503.09773198671,2119.58208142683,138.636763425929,0.432036341250408,0.60307246733716,0.149263019911336,ok
peter_ladefoged_2,m,24,96.1504104184455,508.075143170778,1389.74396043256,2561.86678310665,139.483628104817,0.561404712938465,0.437006847140917,0.265621747361089,ok
peter_ladefoged_2,m,25,101.398368141305,455.777985377054,1345.42416427084,2379.00163813822,141.976514373179,0.506536834683746,0.470105879084936,0.247535517592924,ok
peter_ladefoged_2,m,26,99.2005508037009,424.903682267542,1335.56698065443,2285.51835110458,140.943228589114,0.479246279088356,0.497375178657362,0.233319039305978,ok
peter_ladefoged_2,m,27,87.8684183899397,606.842845089196,1640.18751628588,2436.21363667086,135.357957033564,0.651592444898123,0.431817266284396,0.171821867730414,ok
peter_ladefoged_2,m,28,95.0667010642609,630.27900025716,1220.31141248143,2657.86912334615,138.957607810571,0.656650508452343,0.286937835389202,0.338062919095089,ok
bruce_hayes,m,1,148.503750671257,287.000880797121,2375.92933620133,3266.03751305778,161.232279961428,0.250431234252173,0.917950290341476,0.138187648735111,ok
bruce_hayes,m,2,141.291743371821,439.237754745848,2180.1465543382,2788.77439480397,158.578795850415,0.442454547129181,0.695786025941872,0.106927693465034,ok
bruce_hayes,m,3,140.487323514333,607.315332268098,1898.55238215324,2512.39823451884,158.277276017303,0.583995678083062,0.495008338627017,0.121665895474236,ok
bruce_hayes,m,4,137.221638407992,861.359640634532,1456.43430196053,2527.37031790136,157.041241987267,0.739170797557071,0.228106380037829,0.239377981824242,ok
bruce_hayes,m,5,132.665628281524,770.742369785334,1101.52076830227,2205.90887210776,155.283624887566,0.69578357346066,0.155083455862296,0.301594877573251,ok
bruce_hayes,m,6,141.1626978553,581.2390563881,883.245805447,2241.2239360098,158.530503064241,0.564241951275383,0.181726794591713,0.404403668396522,ok
bruce_hayes,m,7,145.1863001583,427.4635266891,788.918654678,2170.0459037661,160.022628774307,0.426717663971383,0.266133160975084,0.439436695275823,ok
bruce_hayes,m,8,152.2531337772,300.6996262171,750.6964273968,2349.297033246,162.577934343768,0.267071286989643,0.397331460787704,0.495473581207634,ok
bruce_hayes,m,9,149.985164155393,361.716858299751,2168.75767672877,2491.87954855245,161.766636424466,0.349479794706167,0.777842279294647,0.06031601634136,ok
bruce_hayes,m,10,144.74464422519,445.254298615121,1645.32130789575,2032.18402530714,159.860201307033,0.444867765433486,0.567642601154363,0.091712311002383,ok
bruce_hayes,m,11,142.443343167632,557.780177892095,1587.60584567064,2048.55785752143,159.008463317593,0.545042835957053,0.454279612871191,0.110705544923697,ok
bruce_hayes,m,12,141.655619038282,577.213407408373,1491.38567173952,1931.71649812251,158.714811112866,0.560718953664565,0.412253556104549,0.112353422629943,ok
bruce_hayes,m,13,139.194636457141,643.842864815759,865.02462870798,2007.51847577518,157.790319242264,0.610699532287339,0.128248585609843,0.365631078171128,ok
bruce_hayes,m,14,143.067038730184,709.372532948994,1305.04491935082,2392.51703697562,159.240201020753,0.648821651334784,0.264751091759934,0.263229578796452,ok
bruce_hayes,m,15,152.241213283825,601.59398698241,1609.92686789021,2580.92286444134,162.573691278899,0.568253220154354,0.427502661564199,0.204968876725647,ok
bruce_hayes,m,16,167.715901073821,367.946038551093,1769.47156347117,2740.21074699274,167.905246926649,0.340719863743263,0.682059456136793,0.189940377636702,ok
bruce_hayes,m,17,141.59038873833,372.71460850035,1901.8929112162,2468.75378946086,158.690445437978,0.370825636012479,0.707809644518812,0.113291719877984,ok
bruce_hayes,m,18,151.009549278736,326.504695378428,1503.3104633214,2261.73234098111,162.134084981256,0.304015106207446,0.663159249112218,0.177392527900108,ok
bruce_hayes,m,19,144.930904597506,367.675448965932,2209.41519861672,2796.53572395495,159.928742375655,0.361538109290163,0.778812705797685,0.102343034329668,ok
bruce_hayes,m,20,147.183769400062,384.423007935115,1809.20836118134,2167.61529934042,160.753151129595,0.378649877700213,0.672679213606934,0.078493621511624,ok
bruce_hayes,m,21,148.458655563457,346.227158483238,904.079132001425,2322.28670320596,161.215958211768,0.33195310255769,0.416845313484958,0.409709390576447,ok
bruce_hayes,m,22,141.055291253666,417.247450184839,1961.74363014309,2376.84362361064,158.490285775535,0.420391042880821,0.672248559743526,0.083358358618424,ok
bruce_hayes,m,23,146.558254629305,498.539611760877,1600.81710721065,2233.01408994625,160.525100044847,0.492156721888475,0.506642045617692,0.144549746643519,ok
bruce_hayes,m,25,140.238138285794,560.39937736152,1701.05316992147,2497.37457829296,158.183640757935,0.549336077035022,0.482220244507638,0.16676579796494,ok
bruce_hayes,m,26,141.664852879324,621.547792088409,1487.26841323458,2210.81302732085,158.718259653545,0.592847635262553,0.378914826386903,0.172162660573501,ok
bruce_hayes,m,27,130.565126228791,727.211800549323,1756.30865887054,2550,154.459723167908,0.672845665483359,0.382939924854945,0.161939337961533,ok
bruce_hayes,m,28,132.506999397183,696.839486194894,1461.71789026038,2351.29204211199,155.22170909537,0.652180290859216,0.321730810552987,0.206443011586868,ok
jill_house,f,1,188.05587622807,314.975597295447,2616.76317696026,3803.26176683892,174.435613617875,0.256641750859658,0.919487511607455,0.162391797820499,ok
jill_house,f,2,199.059077184373,401.123886829581,2601.38960623904,3038.70257081066,177.773429213009,0.353411674932439,0.811926875821379,0.067482792572482,ok
jill_house,f,3,183.23691273456,895.037547507657,2038.47421888777,3126.47046770742,172.932721620428,0.713964078212498,0.357463968505166,0.185749107550712,ok
jill_house,f,4,182.203177894633,1196.75256517259,1599.10557840717,2888.72211004883,172.606906976027,0.840946196742069,0.125872771255488,0.256828627196981,ok
jill_house,f,5,180.233247610484,700.79128220737,950.963968198963,3054.17601725994,171.982592214255,0.610104200019215,0.132575371331571,0.506730000623902,ok
jill_house,f,6,195.1153992367,599.3158584298,893.8495058104,2973.9282138036,176.591598088656,0.530685732885191,0.173608634702562,0.522066076721963,ok
jill_house,f,7,162.3971614768,347.6741308007,843.5829661159,3043.7949798901,166.111231947271,0.320773378427952,0.384955424176669,0.557287594673193,ok
jill_house,f,8,210.9416160228,319.0847362899,618.6094757223,2450.9716664709,181.242597386158,0.24564575239441,0.287510538327579,0.597921722639976,ok
jill_house,f,9,205.574057440244,364.851541968146,2163.39541253751,2794.19935553989,179.692088779358,0.307587228999467,0.773019718408001,0.111121483695117,ok
jill_house,f,10,190.974025562239,368.112249069283,1892.14375256858,2880.26411775502,175.333252304565,0.322115980265687,0.710973859147404,0.182478185875931,ok
jill_house,f,11,183.720180514818,728.366634383144,1403.8937600984,2840.18202412374,173.08461868686,0.624091567421919,0.284984200667391,0.306011930664152,ok
jill_house,f,12,185.299726805068,737.525113019834,1378.70097331517,2472.03544064491,173.579239322606,0.628279031975341,0.271693269386717,0.253584610592093,ok
jill_house,f,13,188.455459951837,582.972972442399,855.913537948818,3030.99792267974,174.559073949585,0.523705991358284,0.166781475008524,0.549155743071484,ok
jill_house,f,14,175.807946540261,851.461410932347,1258.11814564633,3014.45561141724,170.563338589272,0.698279281826776,0.169556456067302,0.379487466998581,ok
jill_house,f,15,198.811118287325,415.000393053981,1312.88039413414,2911.41806633443,177.699583766784,0.368362097499786,0.50017665480986,0.345879409770512,ok
jill_house,f,16,189.611999939025,371.739701357771,1469.95684147015,2932.29767230759,174.915432187576,0.327410818227635,0.597065638166415,0.299903471754546,ok
jill_house,f,17,194.39841596733,371.933828276909,2035.80430693376,2910.23943937399,176.375027747583,0.324028585197586,0.738270348536336,0.15519269312826,ok
jill_house,f,18,197.89460846104,378.302700548117,2137.46948069832,2832.14171924044,177.426100869744,0.328821932992725,0.752060480929416,0.122215059000141,ok
