speaker,gender,vowel,f0,f1,f2,f3,sr,log_f1_sr,log_f2_f1,log_f3_f2,quality
jill_house,f,19,190.249519656511,423.271403089678,2529.77245085557,3216.20655103754,175.11124836902,0.383304883689014,0.776462530993787,0.104262473396706,ok
jill_house,f,20,208.204773588417,407.556752511881,2054.46434671207,2755.75354824523,180.455344367928,0.353818344385822,0.702510515849736,0.127541766380842,ok
jill_house,f,21,192.517321964764,414.990389804829,769.177020975961,3005.32012713388,175.804285878411,0.373008581198381,0.267988261695051,0.591864438622383,ok
jill_house,f,22,184.599460998942,380.060299138381,1714.30644932506,2940.52942197566,173.360305654424,0.340902841817674,0.654235953142383,0.234337070184058,ok
jill_house,f,23,173.293246388527,373.271136806194,1740.06093610047,2999.59284678653,169.746202441584,0.342224342365767,0.668540047933517,0.236497851921335,ok
jill_house,f,24,190.157205756897,636.93899093334,1492.39571946533,2983.36763187807,175.082920978188,0.560854052012768,0.369786159191664,0.300822778815157,ok
jill_house,f,25,158.782631711606,783.35740056687,1304.20213538711,3341.32804913658,164.869575505667,0.676819430916811,0.22138495628171,0.408574209496987,ok
jill_house,f,26,173.119175454688,701.252780314878,1308.22531824247,2984.90979513288,169.689347409994,0.616220016686873,0.270807953679929,0.358248661323709,ok
jill_house,f,27,178.783907296884,1136.20475858117,1679.97515219432,3085.49452316387,171.520353326739,0.821140941182738,0.16984625447657,0.264021921560252,ok
jill_house,f,28,184.530544101474,758.343472091081,1278.44248274313,3093.5062961752,173.33872931568,0.640970344079102,0.226815241188249,0.383769810422006,ok
jurgen_handke,m,1,186.325167063357,303.518652541734,2771.19250834182,3283.02733716046,173.898843691535,0.241888691266005,0.960481310747756,0.07360780276952,ok
jurgen_handke,m,2,179.455482334246,363.013076238039,2708.7094237053,3113.09009296899,171.734848504829,0.325063837896482,0.872840149461206,0.060429270693545,ok
jurgen_handke,m,3,173.343492705834,595.836721694457,2241.51180032532,3013.06522029114,169.76260680725,0.545285230012629,0.575413764054238,0.128467502909576,ok
jurgen_handke,m,4,168.927575180014,750,1780,2900,168.308624420963,0.648954892855755,0.375358738917194,0.211977995590062,ok
jurgen_handke,m,5,167.250105367376,575.154412659384,915.792184471639,3204.2095480208,167.74966227813,0.535122801604939,0.202012476759685,0.543923977349327,ok
jurgen_handke,m,6,165.5650034841,481.0562622196,673.0548250383,3082.3257389758,167.184381176108,0.459000170497017,0.145854569485591,0.660828090880452,ok
jurgen_handke,m,7,170.3559964051,338.896155051,599.7378279295,2885.2435700832,168.781689361459,0.302741312084098,0.2478948008656,0.682221039412077,ok
jurgen_handke,m,8,174.5285519641,258.6864523483,789.626529313,2256.7707266152,170.148588089502,0.181945335277013,0.484648046121699,0.456065708768739,ok
jurgen_handke,m,9,193.131858009754,347.032395210876,1690.05586392033,2231.4250072709,175.991149267248,0.294879190390061,0.68753104248615,0.120681235618115,ok
jurgen_handke,m,10,144.1748008249,351.854139145643,1600.9729533551,2569.20312011889,159.65014152144,0.343193356496917,0.658021330710696,0.205414445700465,ok
jurgen_handke,m,11,148.769968815804,614.32370921278,1354.64083218652,2361.1472677252,161.32856784381,0.580685998330582,0.343426885358337,0.241298913251552,ok
jurgen_handke,m,12,122.59753359705,711.674242063431,1494.05639823303,2517.08651729712,151.251642276083,0.672581148622895,0.322085744207456,0.226531151665705,ok
jurgen_handke,m,13,131.407736202262,572.092866474494,815.394120033624,2974.29314962216,154.791282676471,0.567720033472444,0.153901042839073,0.562016195494904,ok
jurgen_handke,m,14,169.795113557467,538.761470684136,1006.91932075268,3000,168.596252509358,0.504548612690954,0.271598144411237,0.474126580546985,ok
jurgen_handke,m,15,181.783278873087,395.696864576929,927.246038639953,2835.1458613274,172.47421038986,0.36063844365215,0.369832377604552,0.485380420572358,ok
jurgen_handke,m,16,169.114909304375,356.126252235355,1345.12729038482,2410.09581499411,168.370817347443,0.325337169185062,0.577159394543321,0.25327092470049,ok
jurgen_handke,m,17,224.884283519023,430,1600,2300,185.150926441433,0.365942566105302,0.570651527076338,0.157607853361668,ok
jurgen_handke,m,24,198.200051435231,638.087326913637,1313.53369100491,2530.7079833043,177.517337476845,0.555639343727061,0.313561097381161,0.284800818557107,ok
jurgen_handke,m,25,220.351878180985,676.155563014511,1386.04189461421,2570.04117969855,183.898607198984,0.565468185492135,0.311729731986914,0.26816372458123,ok
jurgen_handke,m,28,154.289528815601,784.960107178866,1127.40358982917,2681.39544808447,163.299556556154,0.681862580423862,0.157231827522761,0.376281454441926,ok
alvin_leong,m,1,133.064199484673,269.775202235634,2556.43048382875,3136.52770206942,155.438977117463,0.23944209709641,0.976631960819444,0.088815140018239,ok
alvin_leong,m,2,133.854604665998,391.80498712286,2120.10331914008,2596.54283480864,155.746140400163,0.400652666587497,0.733287066299288,0.088038465539108,ok
alvin_leong,m,3,129.083537190149,618.616867931349,1800.64673906282,2336.83241961208,153.873254820452,0.604258617467137,0.464006761048271,0.113199050253021,ok
alvin_leong,m,4,128.200669884843,914.084799034353,1564.92677981399,2700,153.521646433654,0.774816867493437,0.233507535668008,0.23686974168013,ok
alvin_leong,m,5,125.598899537272,668.542422479743,898.223036644759,2976.35951942538,152.475991426613,0.641927504806325,0.12825521847381,0.520301200015754,ok
alvin_leong,m,6,127.60034177484,512.985002316938,743.926469896989,2868.4500380306,153.28163834368,0.524614534522927,0.161425343542157,0.586117278087248,ok
alvin_leong,m,7,126.588176942593,379.506877944892,758.474497657361,2484.73426658852,152.875269725474,0.394882414891461,0.300721331812418,0.515338966320411,ok
alvin_leong,m,9,132.376747607044,263.144916250863,1911.81909589612,2151.3871482516,155.170832452898,0.229384894192637,0.861251810960195,0.051271774777724,ok
alvin_leong,m,10,131.006338222974,370.304234193238,1841.15792643354,2435.86459522667,154.633513478692,0.379255054213905,0.696532364014509,0.121562101108893,ok
alvin_leong,m,11,131.97112307858,524.684515067448,1691.14360547306,2223.39215660248,155.012180489471,0.529532421780507,0.508282240674791,0.118835581482599,ok
alvin_leong,m,12,128.18041784636,902.653736922363,1434.44409786963,2604.49989545383,153.513561998457,0.769374435630838,0.201162443457343,0.259040716438289,ok
alvin_leong,m,13,104.329732889808,650,850,2820.84463842281,143.331689356309,0.65657113699859,0.116505569071437,0.520960241783253,ok
alvin_leong,m,14,105.015675130825,623.26702714959,889.451503806647,2652.93029842335,143.645126924295,0.637383254515586,0.154448121809471,0.474603566006556,ok
alvin_leong,m,15,122.759143189855,385.861501994696,947.268340830771,2642.08267803989,151.318073692744,0.406540646487119,0.390041572262813,0.445473381004778,ok
alvin_leong,m,16,128.568410589076,320,992.566041456622,2678.33326727269,153.668297417658,0.318565698827367,0.491609434330351,0.431105203017643,ok
australianlinguistics,m,1,170.754253468526,320,2172.12814369631,3113.32724187887,168.913112554317,0.277486613598273,0.831735464354998,0.156339329107161,ok
australianlinguistics,m,2,163.000930118608,447.24235290254,2056.37871972938,2733.46946262713,166.316836357403,0.429606708245368,0.662560177364151,0.12361112551078,ok
australianlinguistics,m,3,101.266738714847,493.325225088995,1798.19603629234,2483.40413509231,141.915052569873,0.541104860297657,0.561703713315469,0.140210363896056,ok
australianlinguistics,m,4,142.193839558709,720.282115637648,1647.75231922673,2580,158.915569373544,0.656336183267895,0.359389300061328,0.194727774377063,ok
australianlinguistics,m,5,132.215694427252,545.404092030869,827.378281272681,2888.3647815782,155.107878552766,0.546084534084316,0.180985724433059,0.542947924459535,ok
australianlinguistics,m,6,118.180380692751,407.577142961611,698.537458227362,2827.22873123098,149.412861299907,0.435821837968458,0.233979878928417,0.607171246037304,ok
australianlinguistics,m,7,152.608456192993,391.100824692338,625.063913830145,2800,162.704308762804,0.380889677576987,0.20363569522593,0.651233604390817,ok
australianlinguistics,m,8,175.059786099281,353.361270877098,654.011781423189,2556.7051738327,170.32104732835,0.31695062923255,0.267366623602448,0.592095078482658,ok
australianlinguistics,m,9,163.123067565033,307.627006984351,1650,2462.80189924323,166.358366676918,0.266979812326496,0.729459484120242,0.173945535621299,ok
australianlinguistics,m,11,118.860906893423,400.949570420057,1686.60423908218,2453.07257644213,149.699104016679,0.427870551507385,0.623923435034189,0.162697209863366,ok
australianlinguistics,m,16,143.018527027061,298.3100792955,979.489096073577,2676.57795201842,159.222200399663,0.272664306109165,0.516331678134982,0.436580290513673,ok
lukasz_stolarski,m,1,182.368840297264,313.867518240641,2205.51802388424,3185.38456833385,172.659203563134,0.259556640149333,0.846764237831056,0.159651260520235,ok
lukasz_stolarski,m,2,152.763849491126,452.753416611921,2157.7630515455,2953.49771321876,162.759514490214,0.444315350626107,0.67814201586991,0.136332886752505,ok
lukasz_stolarski,m,3,153.550832067727,594.672650735094,1585.67001905644,2855.12847956563,163.038528088425,0.56198771968822,0.425934849318981,0.255412841210971,ok
lukasz_stolarski,m,4,141.588009514661,700.300833651046,1451.65926720118,2877.30727854843,158.68955657779,0.644736296736076,0.316580047583052,0.297121553397096,ok
lukasz_stolarski,m,5,128.708454869441,693.04146041742,1044.6599786052,3022.44029732155,153.724072023057,0.654017336517611,0.178215740444294,0.461382773932077,ok
lukasz_stolarski,m,6,138.331964119365,557.423377943053,936.806696424432,2811.74455644291,157.463669864251,0.549004809828125,0.22546480770941,0.477325876544213,ok
lukasz_stolarski,m,7,140.633757789861,420,780,2778.20756061952,158.332249352381,0.423679908767797,0.26884531229258,0.551670086178486,ok
lukasz_stolarski,m,8,178.052649870696,366.337120075159,822.886830826275,2350,171.286184364954,0.330158591960698,0.351459185164664,0.455727750178732,ok
lukasz_stolarski,m,9,187.055544743846,294.953741450417,1661.56131490745,2105.2505499824,174.125769980831,0.228890859631788,0.750762462728078,0.102787417244595,ok
lukasz_stolarski,m,10,181.871777693747,347.10551747582,1779.52851376643,2109.22496335165,172.502194789727,0.303666892044696,0.709843434059724,0.073817951514762,ok
lukasz_stolarski,m,11,172.410316045684,513.444683629439,1502.73087170579,2269.86971981624,169.457425401743,0.481433057588838,0.466387547139061,0.179119722851313,ok
lukasz_stolarski,m,12,182.516996652471,513.473214715142,1258.3231293701,2550,172.705946991023,0.473210501183169,0.38927438589869,0.306748000944352,ok
lukasz_stolarski,m,13,155.37776057435,507.472019125925,864.393372163447,2950,163.682584475314,0.491409627478118,0.231299327003269,0.533110587757562,ok
lukasz_stolarski,m,14,168.588082938062,624.626108511699,1389.28926527462,2989.229716083,168.195799358624,0.569804987966793,0.347172546845609,0.332766610918054,ok
lukasz_stolarski,m,15,162.986866840784,494.557940150267,1363.13389134382,2784.0588838212,166.3120530981,0.473293453980665,0.440321336841806,0.310139900801863,ok
lukasz_stolarski,m,16,196.647616697667,379.644281312031,1373.1716788148,2487.47398428617,177.052644109446,0.331274445454733,0.558347975310431,0.258033709616698,ok
lukasz_stolarski,m,17,183.503799680075,357.727522940435,1465.79567990922,2501.34290857221,173.016640476371,0.315464480387106,0.612521082072282,0.232099795773551,ok
lukasz_stolarski,m,18,182.191992560258,341.707361273936,1615.82305853727,2178.50675374476,172.603374828562,0.296605051735429,0.674739466677924,0.129765109240152,ok
lukasz_stolarski,m,19,160.567729199213,377.891857839375,2050.47005047132,2597.15749498873,165.485117623418,0.358608591613024,0.73448589569678,0.102644856319092,ok
lukasz_stolarski,m,20,159.904831514628,378.714841418393,1737.48893875442,2322.12535527827,165.257070529269,0.36015227511867,0.661609723476809,0.125963612097083,ok
lukasz_stolarski,m,21,159.517724183619,410.824656540918,1035.23306421624,2458.93660554179,165.123607987722,0.395847331359064,0.401381633597447,0.375709197789886,ok
lukasz_stolarski,m,22,159.489885509737,440,1294.88555424434,2411.47977254576,165.114001762183,0.425668773240266,0.468778709416372,0.270052237515366,ok
lukasz_stolarski,m,23,159.883326451752,414.117560718014,1132.55564020858,2363.44505721912,165.249661907974,0.398983067601125,0.436935900017796,0.319485963519979,ok
lukasz_stolarski,m,24,152.330193541131,565.997692715942,1290.02116263462,2470,162.605358200105,0.541679808353365,0.357782174109267,0.282100118355726,ok
lukasz_stolarski,m,25,147.544641183822,639.510610804522,1334.17204429803,2742.46723026862,160.884424501999,0.599333753380749,0.319364081662102,0.312929610513705,ok
lukasz_stolarski,m,26,148.687746408951,572.56622389888,1272.50000769235,2450,161.298841262701,0.550194477572452,0.346832068542669,0.284508290730396,ok
lukasz_stolarski,m,27,150.064977118117,604.359458178143,1458.89639199247,2673.89842747486,161.795325450945,0.572329353239139,0.382729127060411,0.263120455601339,ok
lukasz_stolarski,m,28,149.690594431529,587.539405660601,1254.31519834456,2800,161.660664202622,0.560432640784349,0.329369684978903,0.348751346760743,ok
magda_zajac,f,1,237.552057471808,269.619989229558,2782.8454267284,3831.42939346094,188.564146588986,0.155292967108247,1.01373699708667,0.138871742581246,ok
magda_zajac,f,2,224.999578569228,627.85857413315,2255.96488887294,2950.57249490326,185.182562472141,0.530261740048464,0.555470506720354,0.116573953482589,ok
magda_zajac,f,3,202.354178519914,696.558168495113,1897.17762755352,2800,178.748983222564,0.590713809450903,0.435150605062358,0.169050036745129,ok
magda_zajac,f,4,209.646033982288,829.213583171388,1491.58642709104,2702.98164050811,180.870777224693,0.661298002758103,0.254982015215407,0.258194673064502,ok
magda_zajac,f,5,211.76355369809,789.745646133846,1217.3964222818,2952.20703968171,181.477697270681,0.638663980354372,0.187944780783074,0.384714790395053,ok
magda_zajac,f,6,219.987057327503,536.813222450922,964.511194684819,2728.21234309038,183.797061878415,0.465484639953839,0.254484068121158,0.451570896759515,ok
magda_zajac,f,7,220.807108550381,465,842.538019178691,2589.96890688483,184.025160309067,0.40257574816098,0.258136554453979,0.487705042973072,ok
magda_zajac,f,8,234.544466550617,342.611620952408,664.718284848571,2412.48480069215,187.764975512251,0.261187504651956,0.287835535767717,0.55982696048554,ok
magda_zajac,f,9,228.23081352567,446.032305151084,2546.44975203697,3000,186.064825757782,0.379702034274228,0.756568795999097,0.071186143863219,suspected
magda_zajac,f,10,224.547750812799,524.325884263905,1535.27393187927,2641.05522979451,185.058522697026,0.452292207031758,0.466584577948339,0.235591607378292,suspected
magda_zajac,f,11,222.535048346115,507.521056162041,2153.34460138883,2752.30826215397,184.503947002914,0.439448403834021,0.627659470785939,0.106583537977815,suspected
magda_zajac,f,13,219.871903616206,573.113431243337,829.031636761776,2881.02305687614,183.764986343146,0.49397781987373,0.16033051750469,0.540975629937375,ok
magda_zajac,f,15,223.550461572902,669.012999824858,1304.35524661435,2662.84797836191,184.784147833875,0.558769845323789,0.289961332649871,0.309950483905067,ok
magda_zajac,f,16,255.243610361722,450.830152609948,1787.44968289217,2289.21339533822,193.133590372955,0.368155140863026,0.598220870148714,0.107452453360575,ok
magda_zajac,f,17,258.682967577069,390,2171.02701286141,2635.2697795679,193.997201901889,0.303269141051597,0.745600620142184,0.084159854535586,ok
magda_zajac,f,18,256.698597902489,344.965552217298,1707.45657817546,2367.53063797353,193.499874047728,0.251095042526901,0.694573938886695,0.141945939793309,ok
magda_zajac,f,19,248.340890185543,472.45639522995,2500.37060904123,2926.88524833043,191.376643050659,0.392472799703764,0.723642653254361,0.068401310502398,ok
magda_zajac,f,20,250.106233848735,514.136676891819,1700,2944.51268220695,191.829042921561,0.428164226165888,0.519370335205133,0.238564507815921,ok
magda_zajac,f,21,250.125804918596,501.174792772109,920,2500,191.834046397645,0.417063531913801,0.263798607871165,0.434152181326482,ok
magda_zajac,f,22,234.628315733573,519.01225917638,1414.32275406855,2400,187.787348048891,0.441511287257462,0.435370912401626,0.229662713215325,ok
magda_zajac,f,23,232.626247775276,483.149999679586,1357.05963877318,2049.84837436404,187.251695896858,0.411656223889755,0.44851695045481,0.179122803788027,ok
magda_zajac,f,24,214.553744642078,602.641545149153,1502.32434077346,2190,182.27127047807,0.519340847206492,0.396704635834676,0.163680411065564,ok
magda_zajac,f,25,209.235676754824,626.710134453351,1422.95422416057,2055.0308448121,180.752689117376,0.539981950523106,0.356124211558026,0.159627415529376,ok
magda_zajac,f,26,210.217934889256,516.896687327357,972.896193929401,2486.03642583688,181.035095850227,0.455640972595861,0.274662755508391,0.407440983319317,ok
magda_zajac,f,27,210.914816692972,918.140651738938,1786.52217179985,2466.43029377735,181.234921666927,0.704667332274448,0.289099193716207,0.140060435522259,ok
magda_zajac,f,28,213.275462297707,811.391398959299,1407.35724832181,2294.53861454923,181.908566639118,0.649377247894526,0.239173954493857,0.212291016579544,ok
iza_grabarczyk,f,1,174.061698117086,325.233770021608,2759.37077257845,3235.68782014442,169.996740048867,0.281755040205828,0.928614426514982,0.069156554227836,ok
iza_grabarczyk,f,2,185.56753414096,367.747517828516,2555.78662372733,2928.24967328721,173.662821775101,0.325842896653709,0.841974842764544,0.059083510669524,ok
iza_grabarczyk,f,3,178.709071209728,628.992161571985,2158.848343862,2853.09111186164,171.496418093621,0.564390179633632,0.535576901462431,0.121093506015288,ok
iza_grabarczyk,f,4,169.934554164542,956.353526775877,1423.02425067456,2769.00018860206,168.642391904021,0.753651710467415,0.172593837471559,0.289110684086356,ok
iza_grabarczyk,f,5,180.533796498451,860.737783043034,1140.98908432796,2968.81788417591,172.078135947342,0.699145174354865,0.122410622383926,0.41530206793336,ok
iza_grabarczyk,f,6,173.634352072122,578.90258710778,927.575559971138,2775.59683656433,169.857504038945,0.532520752346232,0.204743806772939,0.476007086639137,ok
iza_grabarczyk,f,7,175.687244174205,403.291841780256,883.208709422832,2924.00993946664,170.524295773489,0.373833172052517,0.340443906312067,0.519915501533532,ok
iza_grabarczyk,f,8,184.491390113751,346.428268054978,838.326629458923,2652.23239678487,173.326468684993,0.300748433715929,0.383799939144515,0.500198313873313,ok
iza_grabarczyk,f,9,172.86967993405,367.789709339793,2506.54440083985,2717.06199402986,169.607790708721,0.336153776506252,0.833475828468831,0.035024145546061,ok
iza_grabarczyk,f,10,183.921815100191,351.148570290411,2252.6186113456,2559.09223450295,173.147916188839,0.307073635272735,0.80719676345791,0.055398270986474,ok
iza_grabarczyk,f,11,188.43526784853,559.063953641704,1857.4044640018,2601.63211432439,174.552839336292,0.50553457388268,0.521444993503785,0.146339399864051,ok
iza_grabarczyk,f,13,176.889292676557,532.815088121092,919.036344429883,2677.92376400216,170.912320068294,0.493803144981101,0.236756171862407,0.464465522777919,ok
iza_grabarczyk,f,14,184.643964108221,729.331172702252,1245.58529616879,3125.74792046688,173.374235728916,0.623940216732021,0.232448696495997,0.399580478068111,ok
iza_grabarczyk,f,15,178.10482596082,643.123999228843,1249.48569553853,2922.0688000742,171.302913818439,0.574529966031797,0.288436572268911,0.368959148610614,ok
iza_grabarczyk,f,16,176.885786727128,357.43145505071,1596.53131156833,2607.72750411765,170.911190898931,0.320422268756523,0.649984671368836,0.213084767146148,ok
iza_grabarczyk,f,17,174.56190441935,378.251519496459,2258.49993401428,2659.56736238334,170.159425880138,0.346924669746112,0.776039400880126,0.070990912538373,ok
iza_grabarczyk,f,18,192.138485842835,327.203594062214,1857.58231055354,2610.18924772838,175.688894101525,0.270073756275981,0.754130001307315,0.147723929628251,ok
iza_grabarczyk,f,19,175.999865908667,447.341573391827,2403.81052329968,2803.26946553851,170.625380729872,0.418595627455828,0.730260971161987,0.066764614440065,ok
iza_grabarczyk,f,20,170.936269646777,475.050320790346,1941.77408232176,2619.61250881889,168.973109110422,0.448922020515973,0.61145908438188,0.130038355467455,ok
iza_grabarczyk,f,21,176.141059026779,477.482519820411,1017.64126778521,2815.05952744445,170.670995708112,0.446797754900822,0.32863723323643,0.441892872565272,ok
iza_grabarczyk,f,23,171.713211402835,518.787902185433,1525.57385405624,2588.73869838613,169.22872847697,0.486515748723359,0.468443396925171,0.229654978938102,ok
iza_grabarczyk,f,24,177.732415683535,570,1520,2782.73158108688,171.183434589882,0.522413119947524,0.425968732272281,0.262627728890577,ok
iza_grabarczyk,f,25,171.250254175978,537.92371921761,1649.58761886026,2556.68526714577,169.07650532674,0.502637431754766,0.486654693820038,0.190301880521681,ok
iza_grabarczyk,f,26,184.139326543241,623.993038824256,1634.60059081631,2892.51109769611,173.216145934973,0.556591373478112,0.418231906772611,0.247863382328565,ok
iza_grabarczyk,f,27,171.675584883079,821.084390973672,1726.31940364788,2735.25772326794,169.216366870874,0.685945429783921,0.32273335582863,0.199877100993569,ok
iza_grabarczyk,f,28,166.671904426363,718.403434261613,1416.52245511189,2700.75137446755,167.556129765515,0.632208079357604,0.294855063700075,0.280261142315222,ok
ola_matysiak,f,1,211.978517249404,344.913610401368,2810.66248054326,3639.6040585554,181.539083184121,0.27874019428096,0.911098364218368,0.11224544432123,ok
ola_matysiak,f,2,202.632309368631,477,2400,3000,178.830841092636,0.426075959874904,0.701692862671492,0.096910013008057,ok
ola_matysiak,f,3,205.926179365648,582.113894898966,1619.87255821069,2754.650278974,179.794626737271,0.510231257440476,0.444472882321055,0.230585621918068,ok
ola_matysiak,f,4,214.050311119664,959.623925032029,1396.97382383667,2446.1167791018,182.128597085677,0.721722924831561,0.163087201363947,0.243288918194041,ok
ola_matysiak,f,5,214.011154358351,686.94495690353,1085,2756.15261634989,182.117490661091,0.576570281904631,0.198507798607905,0.404873523891207,ok
ola_matysiak,f,6,215.685967335118,641.660742429617,1140.97059305607,2816.91745484646,182.591329700827,0.545825318115386,0.249968981771962,0.392499669662593,ok
ola_matysiak,f,7,211.573281400459,419.378409182873,822.403892509223,2685.56729203433,181.423327629119,0.363912939545019,0.292479089244629,0.513950881718596,ok
ola_matysiak,f,9,223.490320065658,367.577583915024,1850,2750,184.767575596558,0.298723258512294,0.701822709581341,0.172160965427249,ok
ola_matysiak,f,10,204.206357951949,427.581787424371,2224.10389440897,2808.27335922296,179.292700135865,0.377456590717375,0.716135872119401,0.101284309481721,ok
ola_matysiak,f,11,206.296680047671,415.502383879645,1645.75488831723,2877.82178898974,179.902390469964,0.363536585710894,0.597791633909219,0.242698742728499,ok
ola_matysiak,f,12,202.481215872314,565.905569923964,1420.22955946434,2758.52669092512,178.786381424458,0.50040953400211,0.399614578948544,0.288318643009204,ok
ola_matysiak,f,13,201.474813950766,514.891058880661,875.45809256652,2557.83535491401,178.489679185729,0.460102241387703,0.23052001127138,0.465637224367854,ok
ola_matysiak,f,15,202.348443673964,562.854659496013,1393.17021198592,2715.60988874841,178.747294586705,0.498156788373976,0.39360791436258,0.289863201430309,ok
ola_matysiak,f,16,209.040606061815,396.828181767774,1407.25305307839,2708.53231118436,180.696499663034,0.341652767342618,0.549769692438147,0.284361821281386,ok
ola_matysiak,f,17,197.480987422168,375.616229860186,1395.51249261292,2510.85821534483,177.302401429899,0.326029731427854,0.569989379375442,0.255088460761119,ok
ola_matysiak,f,18,215.759721304074,409.543625505006,1469.38807391112,2207.05588705515,182.612139740414,0.350770525275435,0.554836340048152,0.176676819872563,ok
ola_matysiak,f,19,195.105121363641,520,2440.11985412249,2968.50966054421,176.58849732896,0.469040932667638,0.671407814960349,0.085127308011789,ok
ola_matysiak,f,20,205.576839240261,454.869245144932,2163.42683582126,2875.39841448854,179.692899298622,0.403355658107298,0.677255638450177,0.123555816401056,ok
ola_matysiak,f,21,201.361820765268,394.87804468605,957.400552254524,2199.62532867337,178.456305470993,0.344931089859842,0.384630686128305,0.361255038278366,ok
ola_matysiak,f,22,193.846750397206,573.587363320881,1370.05660894118,2572.71533408003,176.208030132972,0.512573878694257,0.378138937163573,0.273653223028444,ok
ola_matysiak,f,23,191.46947490019,520.066414310756,1299.88698130954,2595.53124788701,175.484745384299,0.471819438210131,0.397846786099275,0.30032066755663,ok
ola_matysiak,f,24,199.318968617602,726.052748229865,1404.71207190753,2753.02912859435,177.850762534555,0.610912442076153,0.28661914106823,0.292223491790842,ok
ola_matysiak,f,25,199.831013895256,735.346186001004,1421.8414785009,2697.54398544648,178.002930307562,0.616064692438915,0.286359335261658,0.278117355423902,ok
ola_matysiak,f,26,192.915952792355,776.452740395213,1370.90098401127,2655.33596690781,175.925543699737,0.644786125189853,0.246891061075984,0.287113389930141,ok
ola_matysiak,f,27,198.767746010637,1018.66202348528,1677.52647806176,2782.68534278777,177.686660619571,0.758375290163157,0.216639268171903,0.219794716675949,ok
ola_matysiak,f,28,203.341816551948,980,1423.95453100372,2992.58316437717,179.039320454487,0.738277654874096,0.162270046157884,0.322550106510686,ok
